DBN,School Name,Enrollment,Percent Female,Percent Male,Percent Neither Female nor Male,Percent English Language Learners,Percent Students with IEPs,Economic Need Index,Percent Overage / Undercredited,Percent in Temp Housing,Percent HRA Eligible,Teacher Percent - White,Nearby Student Distance (mi),Percentage of Students Enrolled in an AP Course,Percentage of Students Enrolled in an Advanced Math or Science Course,Percentage of Students Enrolled in a College Credited Course,Percentage of Students Enrolled in Any Advanced Course,Years of principal experience at this school,Percent of teachers with 3 or more years of experience,Percent of Students Chronically Absent,Teacher Attendance Rate,Metric Value - Average Regents Score - English,Metric Value - College and Career Preparatory Course Index,Metric Value - College Persistence,Rigorous Instruction - Element Score,Collaborative Teachers - Element Score,Supportive Environment - Element Score,Effective School Leadership - Element Score,Strong Family-Community Ties - Element Score,Trust - Element Score,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,zip code,Percent No High School (25+),Percent Bachelor's Degree or Higher (25+),Percent Language Other Than English at Home,Percent Population with Disabilities,Percent Foreign-Born Population,Percent Households with Broadband Internet,Median Household Income,Percent Households on SNAP/Food Stamps,dropout_rate,Graduation Rate,Student Percent - Black and Hispanic,Student Percent - Other,District,Borough,Percent College Ready based on SAT Math,Average Grade 8 Proficiency,CLEP_enrolled,IB_enrolled,NYCPS_college_prep_enrolled,Took_ACT
29Q272,george washington carver high school for the sciences,370.0,0.614,0.386,0.0,0.07,0.17,0.729,0.078,0.1,0.651,0.269,2.0,0.251,0.284,0.0,0.432,0.5,0.962,0.349,0.959,64.9,0.625,0.376,2.49,3.29,3.65,3.35,3.63,2.96,41.0,54.0,11.0,11413.0,3.4,28.6,14.0,9.3,38.9,87.5,111065.0,11.8,5.6,0.848,0.8109999999999999,0.17300000000000001,29,Queens,0.024,2.72,0.0,0.0,0.0,0.0
29Q283,preparatory academy for writers: a college board school,332.0,0.5,0.5,0.0,0.057,0.184,0.631,0.099,0.099,0.575,0.361,1.3,0.196,0.364,0.114,0.545,14.2,0.917,0.306,0.959,79.0,0.595,0.409,3.39,3.13,3.66,3.5,3.7,2.69,60.0,61.0,11.0,11413.0,3.4,28.6,14.0,9.3,38.9,87.5,111065.0,11.8,3.0,0.92,0.906,0.075,29,Queens,0.165,2.755,0.0,0.0,0.0,1.0
29Q313,benjamin franklin high school for finance & information technology,359.0,0.334,0.666,0.0,0.117,0.181,0.735,0.072,0.109,0.657,0.429,2.0,0.245,0.209,0.006,0.357,5.1,0.786,0.509,0.958,67.9,0.591,0.4,3.0,3.75,3.25,3.12,3.7,3.12,63.0,81.0,31.0,11411.0,3.0,32.5,20.2,12.2,40.3,91.3,117018.0,9.5,5.15,0.931,0.797,0.19799999999999998,29,Queens,0.111,2.515,0.0,0.0,0.0,0.0
29Q326,cambria heights academy,350.0,0.346,0.654,0.0,0.106,0.22,0.645,0.037,0.109,0.551,0.423,1.5,0.629,0.314,0.02,0.651,13.2,0.808,0.419,0.969,68.4,0.365,0.486,3.56,4.2,3.92,3.66,4.2,3.56,93.0,100.0,62.0,11423.0,8.2,34.5,42.6,13.6,55.0,87.1,79500.0,13.0,2.95,0.9225,0.829,0.157,29,Queens,0.082,2.5300000000000002,0.0,0.0,0.0,0.0
29Q327,eagle academy for young men iii,252.0,0.0,1.0,0.0,0.028,0.238,0.635,0.052,0.087,0.56,0.188,1.4,0.905,0.552,0.052,0.933,2.3,0.875,0.182,0.942,56.5,0.859,0.442,3.39,2.35,3.42,3.22,3.69,2.59,76.0,59.0,31.0,11434.0,5.1,22.1,16.1,11.4,34.0,89.6,71728.0,14.7,1.3,0.958,0.857,0.064,29,Queens,0.103,2.63,0.0,0.0,0.0,0.0
29Q492,"mathematics, science research and technology magnet high school",411.0,0.338,0.662,0.0,0.114,0.119,0.729,0.105,0.114,0.635,0.286,2.0,0.294,0.504,0.134,0.642,5.6,0.857,0.291,0.96,69.3,0.699,0.321,4.02,4.08,4.2,3.9,4.1,4.21,60.0,84.0,24.0,11411.0,3.0,32.5,20.2,12.2,40.3,91.3,117018.0,9.5,13.4,0.8049999999999999,0.849,0.14800000000000002,29,Queens,0.097,2.5700000000000003,0.0,0.0,0.0,1.0
29Q498,"health, arts, robotics, and technology high school",512.0,0.611,0.389,0.0,0.076,0.182,0.717,0.049,0.105,0.654,0.471,1.8,0.354,0.518,0.188,0.688,7.1,0.735,0.488,0.96,77.1,0.943,0.374,3.46,3.38,3.5770989010989007,3.82,4.27,4.19,2.0,78.0,95.0,11411.0,3.0,32.5,20.2,12.2,40.3,91.3,117018.0,9.5,1.85,0.916,0.883,0.112,29,Queens,0.011,2.46,0.0,0.0,0.0,0.0
30Q258,energy tech high school,509.0,0.204,0.796,0.0,0.071,0.163,0.733,0.028,0.055,0.658,0.525,2.8,0.477,0.432,0.259,0.595,10.2,0.75,0.332,0.967,72.3,0.828,0.773,3.47,3.72,4.08,3.74,3.82,3.44,73.0,90.0,15.0,11106.0,7.1,50.8,53.0,10.2,39.2,88.8,81729.0,15.2,1.35,0.972,0.6559999999999999,0.335,30,Queens,0.294,2.9050000000000002,0.0,0.0,0.0,0.0
30Q286,"young women's leadership school, astoria",310.0,0.997,0.003,0.0,0.068,0.168,0.694,0.006,0.048,0.632,0.524,1.8,0.455,0.394,0.0,0.648,8.1,0.905,0.373,0.957,80.9,0.959,0.92,4.21,3.98,3.77,3.41,2.75,3.31,39.0,72.0,33.0,11102.0,7.5,57.0,46.0,10.0,34.5,91.7,103409.0,12.4,0.0,1.0,0.497,0.496,30,Queens,0.466,3.325,0.0,0.0,0.0,0.0
30Q301,academy for careers in television and film,538.0,0.493,0.507,0.0,0.054,0.238,0.663,0.022,0.072,0.584,0.638,4.5,0.476,0.329,0.351,0.647,1.1,0.787,0.305,0.967,68.8,0.953,0.628,4.46,3.84,3.92,1.9,4.2,3.33,83.0,96.0,47.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,1.4,0.992,0.724,0.263,30,Queens,0.194,2.9050000000000002,0.0,0.0,0.0,0.0
30Q417,gotham tech high school,94.0,0.319,0.681,0.0,0.074,0.181,0.589,0.0,0.106,0.521,0.43055437100213223,1.6,0.2555,0.3797047413793103,0.021,0.5719375,1.2,0.571,0.437,0.963,69.57639751552794,0.6569582463465553,0.4853171247357294,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,88.0,100.0,36.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,3.7,0.9087500000000001,0.564,0.404,30,Queens,0.075,3.035,0.0,0.0,0.0,0.0
30Q445,william cullen bryant high school,1978.0,0.466,0.534,0.0,0.192,0.172,0.839,0.049,0.087,0.737,0.453,1.4,0.25,0.38,0.0,0.499,1.1,0.71,0.481,0.96,69.0,0.643,0.435,2.54,3.29,3.06,3.29,3.69,3.23,68.0,61.0,28.0,11103.0,7.7,53.2,52.6,7.7,39.4,92.9,88116.0,6.6,6.75,0.885,0.6799999999999999,0.314,30,Queens,0.131,2.77,0.0,0.0,0.0,0.0
30Q450,long island city high school,1930.0,0.509,0.491,0.0,0.147,0.194,0.843,0.049,0.106,0.782,0.547,3.1,0.361,0.453,0.161,0.596,11.2,0.803,0.417,0.954,67.9,0.674,0.419,3.32,3.37,3.23,3.35,2.13,1.86,62.0,84.0,16.0,11106.0,7.1,50.8,53.0,10.2,39.2,88.8,81729.0,15.2,7.55,0.8340000000000001,0.814,0.165,30,Queens,0.101,2.6,0.0,0.0,0.0,1.0
30Q501,frank sinatra school of the arts high school,838.0,0.666,0.332,0.002,0.0,0.165,0.336,0.002,0.018,0.255,0.667,4.9,0.612,0.556,0.0,0.792,6.1,0.983,0.29,0.964,89.2,0.988,0.794,3.9,4.1,3.97,3.81,3.26,3.8,68.0,97.0,49.0,11106.0,7.1,50.8,53.0,10.2,39.2,88.8,81729.0,15.2,0.9,0.988,0.33999999999999997,0.484,30,Queens,0.5,3.615,0.0,0.0,0.0,1.0
30Q502,information technology high school,815.0,0.309,0.691,0.0,0.106,0.182,0.823,0.017,0.086,0.762,0.411,3.2,0.615,0.35,0.071,0.726,5.0,0.839,0.234,0.96,75.6,0.696,0.5,2.51,3.38,3.44,3.54,3.64,3.56,69.0,93.0,30.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,5.65,0.9235,0.734,0.253,30,Queens,0.152,2.755,0.0,0.0,0.0,1.0
30Q555,newcomers high school,1019.0,0.42,0.58,0.0,0.902,0.029,0.0,0.28,0.25,0.496,0.361,3.5,0.258,0.628,0.073,0.666,2.1,0.639,0.525,0.965,47.2,0.497,0.272,4.33,3.47,3.62,1.99,2.98,2.73,65.0,100.0,28.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,10.6,0.767,0.892,0.108,30,Queens,0.051,2.165,0.0,0.0,0.0,0.0
30Q575,academy of american studies,1366.0,0.541,0.459,0.0,0.028,0.105,0.571,0.01,0.042,0.507,0.581,2.5,0.358,0.595,0.248,0.794,12.1,0.77,0.261,0.957,79.7,0.969,0.812,3.67,3.43,3.21,3.16,3.49,2.65,76.0,63.0,16.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,1.45,0.9764999999999999,0.385,0.608,30,Queens,0.5,3.4050000000000002,0.0,0.0,1.0,1.0
30Q580,baccalaureate school for global education,414.0,0.543,0.457,0.0,0.036,0.143,0.456,0.002,0.022,0.394,0.5,2.5,0.0,0.524,0.0,0.944,1.1,0.971,0.156,0.979,85.1,0.932,0.836,3.58,3.09,3.5,3.13,1.97,3.64,74.0,91.0,27.0,11106.0,7.1,50.8,53.0,10.2,39.2,88.8,81729.0,15.2,0.75,0.9884999999999999,0.227,0.737,30,Queens,0.807,3.75,0.0,1.0,0.0,1.0
31R028,the eagle academy for young men of staten island,103.0,0.0,1.0,0.0,0.087,0.427,0.872,0.019,0.107,0.767,0.533,0.6,0.33,0.301,0.0,0.437,9.2,0.733,0.704,0.958,66.2,0.125,0.429,3.17,3.9,3.33,3.68,3.7,3.16,69.0,100.0,41.0,10304.0,6.1,30.9,43.7,10.9,31.8,83.2,69479.0,26.1,6.699999999999999,0.8035,0.913,0.068,31,Staten Island,0.0,2.275,0.0,0.0,0.0,0.0
31R047,csi high school for international studies,512.0,0.488,0.512,0.0,0.016,0.191,0.509,0.01,0.016,0.449,0.769,2.7,0.344,0.244,0.0,0.523,13.0,0.962,0.198,0.967,83.5,0.776,0.909,4.71,3.97,4.18,3.45,3.56,3.39,93.0,82.0,59.0,10314.0,5.3,37.2,38.7,10.0,27.5,89.5,103436.0,7.7,0.8,0.988,0.314,0.672,31,Staten Island,0.588,3.215,0.0,0.0,1.0,1.0
31R064,gaynor mccown expeditionary learning school,473.0,0.49,0.51,0.0,0.013,0.268,0.511,0.006,0.025,0.442,0.844,2.5,0.201,0.216,0.564,0.645,4.1,0.938,0.392,0.96,85.3,0.649,0.6,3.95,4.32,3.88,4.46,3.54,3.69,46.0,94.0,36.0,10314.0,5.3,37.2,38.7,10.0,27.5,89.5,103436.0,7.7,1.6500000000000001,0.968,0.349,0.5900000000000001,31,Staten Island,0.299,2.885,0.0,0.0,0.0,1.0
31R080,the michael j. petrides school,539.0,0.477,0.523,0.0,0.019,0.25,0.566,0.004,0.03,0.499,0.832,1.9,0.327,0.265,0.0,0.41,19.5,0.822,0.466,0.962,74.8,0.65,0.894,4.7,4.43,3.61,3.94,4.03,3.6,72.0,62.0,23.0,10301.0,5.9,39.7,33.4,11.6,22.1,86.2,84855.0,18.1,0.9,0.97,0.51,0.45,31,Staten Island,0.252,2.94,0.0,0.0,0.0,1.0
31R440,new dorp high school,3171.0,0.479,0.52,0.002,0.076,0.227,0.602,0.027,0.039,0.541,0.789,2.1,0.249,0.355,0.249,0.535,1.8,0.78,0.257,0.964,74.3,0.804,0.567,4.15,3.77,3.74,4.29,2.81,3.38,81.0,95.0,34.0,10306.0,5.8,32.2,34.4,11.1,25.2,89.1,94758.0,11.5,5.949999999999999,0.903,0.382,0.607,31,Staten Island,0.259,2.965,0.0,0.0,1.0,1.0
31R445,port richmond high school,1731.0,0.488,0.511,0.001,0.146,0.319,0.793,0.074,0.103,0.702,0.698,1.2,0.125,0.402,0.144,0.477,5.2,0.791,0.402,0.965,64.3,0.545,0.375,2.89,3.61,3.59,3.21,3.53,3.97,78.0,96.0,30.0,10302.0,6.7,29.4,39.2,11.6,24.4,89.1,75588.0,19.8,9.3,0.855,0.765,0.21799999999999997,31,Staten Island,0.093,2.51,0.0,0.0,0.0,1.0
31R450,curtis high school,2152.0,0.563,0.437,0.0,0.089,0.195,0.766,0.036,0.065,0.688,0.681,2.0,0.256,0.241,0.118,0.472,8.1,0.865,0.416,0.956,76.3,0.649,0.543,3.0,3.57,3.33,3.75,2.87,3.33,66.0,94.0,17.0,10301.0,5.9,39.7,33.4,11.6,22.1,86.2,84855.0,18.1,10.3,0.8140000000000001,0.769,0.203,31,Staten Island,0.216,2.8200000000000003,0.0,1.0,0.0,1.0
31R455,tottenville high school,3780.0,0.507,0.493,0.0,0.026,0.226,0.404,0.017,0.026,0.345,0.828,1.9,0.277,0.501,0.209,0.679,3.0,0.884,0.294,0.955,81.9,0.794,0.656,3.57,3.77,3.52,3.82,2.77,3.25,77.0,89.0,13.0,10312.0,2.7,39.2,24.3,8.5,16.7,88.4,107414.0,4.8,1.85,0.9604999999999999,0.19599999999999998,0.786,31,Staten Island,0.343,3.265,0.0,0.0,0.0,1.0
31R460,susan e. wagner high school,2927.0,0.506,0.493,0.001,0.049,0.204,0.554,0.034,0.042,0.483,0.751,2.3,0.255,0.403,0.1,0.522,6.1,0.892,0.192,0.957,82.6,0.711,0.604,3.43,3.18,3.74,3.35,2.51,2.53,74.0,78.0,16.0,10314.0,5.3,37.2,38.7,10.0,27.5,89.5,103436.0,7.7,3.675,0.919,0.42500000000000004,0.5589999999999999,31,Staten Island,0.291,3.105,0.0,0.0,0.0,1.0
31R600,ralph r. mckee career and technical education high school,737.0,0.197,0.802,0.001,0.083,0.383,0.769,0.024,0.057,0.715,0.855,2.3,0.129,0.326,0.0,0.406,3.2,0.754,0.546,0.964,77.0,0.773,0.31,2.77,3.57,3.55,3.59,3.442935982339956,3.45,39.0,38.0,17.0,10301.0,5.9,39.7,33.4,11.6,22.1,86.2,84855.0,18.1,7.7,0.8534999999999999,0.772,0.182,31,Staten Island,0.124,2.535,0.0,0.0,0.0,0.0
31R605,staten island technical high school,1374.0,0.439,0.561,0.0,0.0,0.014,0.437,0.001,0.009,0.358,0.844,5.6,0.984,0.622,0.0,0.997,10.1,0.844,0.081,0.963,92.9,1.0,0.87,4.53,4.48,4.65,3.94,2.74,4.24,99.0,100.0,85.0,10306.0,5.8,32.2,34.4,11.1,25.2,89.1,94758.0,11.5,0.0,0.997,0.054,0.9390000000000001,31,Staten Island,0.988,4.205,0.0,0.0,1.0,1.0
32K168,the brooklyn school for math and research,335.0,0.382,0.618,0.0,0.143,0.188,0.825,0.042,0.119,0.716,0.179,2.0,0.406,0.484,0.0,0.785,0.9,0.643,0.433,0.989,69.4,1.0,0.567,3.89,3.83,3.76,4.09,4.23,3.76,82.0,100.0,88.0,11237.0,12.2,39.4,56.1,9.6,33.3,88.6,79136.0,19.5,3.1,0.937,0.857,0.141,32,Brooklyn,0.279,2.77,0.0,0.0,0.0,0.0
32K403,academy for excellence in leadership,282.0,0.433,0.567,0.0,0.39,0.23,0.914,0.103,0.23,0.691,0.375,0.7,0.245,0.621,0.0,0.663,8.6,0.75,0.365,0.956,52.5,0.303,0.125,3.41,3.92,3.85,3.52,4.12,3.89,69.0,73.0,77.0,11237.0,12.2,39.4,56.1,9.6,33.3,88.6,79136.0,19.5,13.6,0.887,0.858,0.057,32,Brooklyn,0.014,2.325,0.0,0.0,0.0,0.0
32K545,ebc high school for public service - bushwick,438.0,0.479,0.521,0.0,0.233,0.237,0.925,0.075,0.183,0.822,0.294,1.1,0.228,0.55,0.0,0.621,12.1,0.647,0.667,0.944,57.8,0.482,0.293,3.75,3.66,3.5770989010989007,3.68,3.76,3.44,1.0,86.0,6.0,11221.0,7.4,40.8,34.8,9.8,25.2,85.7,77600.0,21.6,8.65,0.8915,0.961,0.019,32,Brooklyn,0.0,2.335,0.0,0.0,0.0,0.0
32K549,the brooklyn school for social justice,277.0,0.551,0.449,0.0,0.404,0.22,0.918,0.09,0.235,0.693,0.483,0.7,0.094,0.422,0.04,0.466,2.1,0.862,0.614,0.956,63.8,0.5,0.143,3.19,2.28,3.44,2.65,4.2,3.37,63.0,90.0,55.0,11237.0,12.2,39.4,56.1,9.6,33.3,88.6,79136.0,19.5,14.649999999999999,0.881,0.9390000000000001,0.057,32,Brooklyn,0.036,2.3499999999999996,0.0,0.0,0.0,0.0
32K552,the academy of urban planning and engineering,408.0,0.331,0.669,0.0,0.262,0.184,0.848,0.047,0.172,0.679,0.457,0.9,0.279,0.218,0.147,0.404,6.9,0.657,0.289,0.97,63.1,0.671,0.232,3.65,3.8,3.61,3.71,3.53,3.71,84.0,100.0,33.0,11237.0,12.2,39.4,56.1,9.6,33.3,88.6,79136.0,19.5,4.85,0.9644999999999999,0.873,0.078,32,Brooklyn,0.118,2.575,0.0,0.0,0.0,0.0
32K554,all city leadership secondary school,252.0,0.512,0.488,0.0,0.048,0.155,0.719,0.008,0.079,0.615,0.227,0.8,0.472,0.516,0.139,0.687,4.1,0.636,0.26,0.961,77.9,0.833,0.641,4.44,4.67,4.16,3.86,3.3,3.67,67.0,100.0,27.0,11237.0,12.2,39.4,56.1,9.6,33.3,88.6,79136.0,19.5,0.8,0.992,0.786,0.17099999999999999,32,Brooklyn,0.651,3.57,0.0,0.0,0.0,0.0
32K556,bushwick leaders high school for academic excellence,364.0,0.511,0.489,0.0,0.31,0.264,0.936,0.066,0.234,0.797,0.5,1.3,0.341,0.511,0.047,0.703,2.7,0.677,0.644,0.989,50.1,0.477,0.314,2.82,3.24,3.16,3.68,3.88,3.34,69.0,100.0,15.0,11221.0,7.4,40.8,34.8,9.8,25.2,85.7,77600.0,21.6,5.05,0.896,0.9480000000000001,0.040999999999999995,32,Brooklyn,0.045,2.45,0.0,0.0,0.0,0.0
84K037,beginning with children charter school ii,93.0,0.43,0.57,0.0,0.075,0.301,0.854,0.0,0.075,0.817,0.341,2.3,0.2555,0.3797047413793103,0.021,0.5719375,4.0,0.98,0.348,0.98,69.57639751552794,0.6569582463465553,0.4853171247357294,3.96,4.32,3.92,4.12,4.57,4.31,76.0,84.0,49.0,11206.0,12.4,32.9,55.9,12.6,20.3,81.1,51507.0,34.3,3.7,0.9087500000000001,0.989,0.011,84,Brooklyn,0.075,2.8449999999999998,0.0,0.0,0.0,0.0
84K356,achievement first crown heights charter school,580.0,0.517,0.483,0.0,0.019,0.136,0.717,0.031,0.084,0.634,0.129,1.6,0.452,0.371,0.0,0.655,10.0,0.863,0.233,0.941,65.0,0.877,0.676,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,8.0,84.0,5.0,11203.0,5.2,25.6,20.0,10.5,50.2,87.9,68006.0,18.1,0.0,0.961,0.972,0.020999999999999998,84,Brooklyn,0.009,3.1550000000000002,0.0,0.0,0.0,0.0
84K358,achievement first east new york charter school,465.0,0.503,0.497,0.0,0.017,0.11,0.734,0.045,0.041,0.643,0.257,2.4,0.57,0.168,0.0,0.594,4.5,0.68,0.262,0.957,66.5,0.916,0.667,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,0.0,84.0,0.0,11207.0,9.4,19.2,31.1,13.8,30.5,82.0,52569.0,33.0,0.0,0.9445,0.9650000000000001,0.026999999999999996,84,Brooklyn,0.0,3.645,0.0,0.0,0.0,0.0
84K367,success academy charter school - bed stuy 1,91.0,0.516,0.484,0.0,0.0,0.066,0.534,0.0,0.077,0.429,0.371,3.9,0.2555,0.3797047413793103,0.021,0.5719375,6.1,0.8214999999999999,0.109,0.957,69.57639751552794,0.6569582463465553,0.4853171247357294,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,71.0,84.0,0.0,11206.0,12.4,32.9,55.9,12.6,20.3,81.1,51507.0,34.3,3.7,0.9087500000000001,0.901,0.099,84,Brooklyn,0.075,3.7800000000000002,0.0,0.0,0.0,0.0
84K406,"ember charter school for mindful education, innovation and transformation",70.0,0.471,0.529,0.0,0.086,0.257,0.834,0.029,0.129,0.743,0.43055437100213223,1.3,0.2555,0.3797047413793103,0.021,0.5719375,6.1,0.8214999999999999,0.603,0.957,74.3,0.45,0.4853171247357294,4.22,3.88,3.86,3.86,4.06,3.37,57.0,74.0,35.0,11233.0,6.2,31.1,20.1,12.4,24.4,82.4,57812.0,26.7,3.7,0.8,0.985,0.014,84,Brooklyn,0.0,3.0700000000000003,0.0,0.0,0.0,0.0
84K473,williamsburg charter high school,984.0,0.545,0.455,0.0,0.105,0.198,0.852,0.105,0.105,0.769,0.188,1.9,0.03,0.265,0.041,0.267,3.0,0.93,0.628,0.95,58.5,0.299,0.418,3.25,3.7,3.03,2.88,3.29,2.92,39.0,77.0,21.0,11206.0,12.4,32.9,55.9,12.6,20.3,81.1,51507.0,34.3,0.9,0.8775,0.974,0.023,84,Brooklyn,0.0,2.665,0.0,0.0,1.0,1.0
84K517,leadership preparatory bedford stuyvesant charter school,470.0,0.496,0.504,0.0,0.023,0.157,0.744,0.023,0.087,0.64,0.298,1.6,0.2555,0.3797047413793103,0.021,0.5719375,6.1,0.8214999999999999,0.368,0.957,56.5,0.883,0.655,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,18.0,6.0,11216.0,4.0,54.5,21.0,10.2,22.2,89.1,92684.0,14.3,1.2,0.9115,0.9530000000000001,0.039999999999999994,84,Brooklyn,0.0,3.12,0.0,0.0,0.0,0.0
84K608,kings collegiate charter school,503.0,0.475,0.525,0.0,0.032,0.103,0.805,0.038,0.109,0.734,0.255,1.3,0.2555,0.3797047413793103,0.021,0.5719375,6.1,0.8214999999999999,0.436,0.957,52.4,0.904,0.627,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,26.0,26.0,10.0,11212.0,8.1,15.7,21.8,15.1,33.6,80.4,35840.0,43.5,0.0,0.9395,0.97,0.018000000000000002,84,Brooklyn,0.0,3.085,0.0,0.0,0.0,0.0
84K626,achievement first brownsville charter school,405.0,0.454,0.546,0.0,0.049,0.121,0.788,0.044,0.074,0.704,0.204,1.5,0.541,0.227,0.0,0.553,4.3,0.77,0.477,0.955,65.6,0.714,0.436,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,84.0,7.0,11233.0,6.2,31.1,20.1,12.4,24.4,82.4,57812.0,26.7,0.0,0.8205,0.963,0.037000000000000005,84,Brooklyn,0.027,3.25,0.0,0.0,0.0,0.0
84K652,brooklyn ascend charter school,360.0,0.419,0.581,0.0,0.05,0.192,0.817,0.011,0.106,0.747,0.207,0.8,0.603,0.0,0.0,0.603,9.0,0.51,0.258,0.84,58.1,0.108,0.462,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,84.0,0.0,11212.0,8.1,15.7,21.8,15.1,33.6,80.4,35840.0,43.5,7.5,0.79,0.972,0.027999999999999997,84,Brooklyn,0.227,2.865,0.0,0.0,1.0,0.0
84K680,achievement first aspire charter school,103.0,0.369,0.631,0.0,0.068,0.165,0.798,0.019,0.126,0.709,0.059,1.5,0.0,0.01,0.0,0.01,3.0,0.48,0.268,0.938,69.57639751552794,0.6569582463465553,0.4853171247357294,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,84.0,5.0,11208.0,8.8,15.4,50.0,8.1,39.4,88.5,56298.0,31.8,3.7,0.9087500000000001,0.9510000000000001,0.038,84,Brooklyn,0.075,2.9850000000000003,0.0,0.0,0.0,0.0
84K693,northside charter high school,409.0,0.477,0.523,0.0,0.083,0.23,0.82,0.076,0.09,0.751,0.0,1.9,0.2555,0.3797047413793103,0.021,0.5719375,3.0,0.7,0.593,0.95,63.9,0.375,0.5,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,2.0,84.0,4.0,11222.0,3.7,64.8,33.1,7.1,26.4,94.0,126250.0,6.7,1.0,0.9085,0.951,0.039,84,Brooklyn,0.0,2.575,0.0,0.0,0.0,0.0
84K712,excellence girls charter school,574.0,0.425,0.575,0.0,0.031,0.242,0.757,0.038,0.085,0.646,0.227,1.9,0.2555,0.3797047413793103,0.021,0.5719375,6.1,0.8214999999999999,0.686,0.957,53.1,0.779,0.653,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,84.0,14.0,11221.0,7.4,40.8,34.8,9.8,25.2,85.7,77600.0,21.6,1.4,0.9339999999999999,0.9269999999999999,0.064,84,Brooklyn,0.0,2.895,0.0,0.0,0.0,0.0
84K730,summit academy charter school,140.0,0.436,0.564,0.0,0.114,0.286,0.905,0.079,0.086,0.843,0.289,2.4,0.121,0.314,0.0,0.379,17.0,0.64,0.5,0.95,71.8,0.488,0.368,4.36,3.53,4.04,3.2,4.23,4.07,81.0,74.0,21.0,11231.0,4.6,69.1,22.4,7.2,17.3,90.9,130396.0,15.6,4.699999999999999,0.8745,0.971,0.028,84,Brooklyn,0.093,2.3899999999999997,0.0,0.0,0.0,0.0
84K733,"math, engineering, and science academy charter high school",509.0,0.481,0.519,0.0,0.187,0.153,0.867,0.043,0.124,0.766,0.367,0.6,0.224,0.128,0.263,0.475,7.0,0.73,0.998,0.975,71.1,0.746,0.528,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,1.0,84.0,0.0,11221.0,7.4,40.8,34.8,9.8,25.2,85.7,77600.0,21.6,2.0,0.9205,0.925,0.038,84,Brooklyn,0.008,2.705,1.0,0.0,0.0,0.0
84K738,new visions charter high school for advanced math and science iii,402.0,0.413,0.587,0.0,0.047,0.157,0.712,0.087,0.09,0.627,0.43055437100213223,3.7,0.234,0.423,0.05,0.52,9.0,0.44,0.393,0.84,74.0,0.6,0.667,3.43,3.91,3.39,3.85,4.24,3.63,91.0,100.0,93.0,11235.0,5.7,49.6,75.9,15.0,62.3,86.5,61320.0,22.9,2.1,0.988,0.903,0.07600000000000001,84,Brooklyn,0.011,2.735,0.0,0.0,0.0,0.0
84K739,new visions charter high school for the humanities iii,11.0,0.636,0.364,0.0,0.0,0.0,0.628,0.182,0.091,0.545,0.43055437100213223,1.7,0.2555,0.3797047413793103,0.021,0.5719375,4.0,0.88,0.41734406438631794,0.81,69.57639751552794,0.238,0.565,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,71.0,84.0,29.0,11235.0,5.7,49.6,75.9,15.0,62.3,86.5,61320.0,22.9,2.4,0.979,0.909,0.091,84,Brooklyn,0.0,3.395,0.0,0.0,0.0,0.0
84K744,coney island preparatory public charter school,356.0,0.478,0.522,0.0,0.084,0.213,0.823,0.02,0.053,0.739,0.326,1.5,0.199,0.357,0.039,0.553,4.0,0.58,0.607,0.95,75.5,0.699,0.615,3.66,3.34,3.2,2.93,3.74,3.02,74.0,86.0,51.0,11224.0,7.9,33.9,55.7,20.0,45.5,77.5,40467.0,43.4,5.75,0.9219999999999999,0.73,0.252,84,Brooklyn,0.0,2.885,0.0,0.0,1.0,0.0
