,Percent No High School (25+),Percent Bachelor's Degree or Higher (25+),Percent Language Other Than English at Home,Percent Population with Disabilities,Percent Foreign-Born Population,Percent Households with Broadband Internet,Median Household Income,Percent Households on SNAP/Food Stamps,zip code tabulation area
16155,0.0,66.9,0.0,12.2,0.0,100.0,-666666666,0.0,48143
16156,1.0,31.4,4.8,13.5,4.1,92.9,98455,2.7,48144
16157,6.0,20.9,0.7,11.1,1.3,72.6,74531,3.0,48145
16158,6.0,11.1,21.9,16.0,10.4,81.6,55777,18.7,48146
16159,1.5,34.0,9.4,10.2,7.5,94.6,90999,5.3,48150
16160,1.7,39.3,14.8,13.8,10.7,93.3,83074,5.8,48152
16161,1.6,42.4,8.2,13.0,6.4,91.5,99426,2.8,48154
16162,1.4,18.2,3.7,20.4,3.3,83.9,48073,15.3,48157
16163,0.4,37.4,3.6,8.7,2.9,87.8,93985,3.2,48158
16164,1.2,15.3,0.8,13.6,1.4,82.1,71146,3.9,48159
16165,2.0,28.4,4.5,13.1,3.4,89.2,95833,9.3,48160
16166,2.5,17.2,4.1,17.9,2.5,86.1,60330,18.2,48161
16167,2.5,23.1,3.4,14.3,1.6,83.6,67774,12.9,48162
16168,2.6,26.9,4.7,11.0,2.6,92.3,107353,2.3,48164
16169,0.3,49.8,10.7,12.6,6.6,96.4,100734,5.4,48165
16170,0.5,17.2,6.1,16.1,4.6,88.4,68292,17.0,48166
16171,1.0,58.2,16.3,8.1,15.3,95.3,109769,4.5,48167
16172,1.2,71.0,23.1,6.7,18.5,96.2,161496,0.5,48168
16173,0.3,35.8,3.0,11.7,2.1,94.2,102414,5.0,48169
16174,0.9,58.6,8.0,10.8,7.5,93.1,104555,2.3,48170
16175,1.4,24.0,2.8,13.3,2.8,91.5,85517,8.7,48173
16176,3.5,16.3,6.3,12.8,4.3,83.4,61119,16.3,48174
16177,1.8,58.7,10.0,13.5,8.2,92.4,110355,2.5,48176
16178,0.0,12.8,0.0,5.4,0.0,79.1,69583,0.0,48177
16179,0.6,51.4,5.9,9.3,5.7,95.0,127052,2.6,48178
16180,1.8,19.2,7.9,10.4,1.7,89.5,85852,4.9,48179
16181,3.1,15.4,9.1,15.4,5.7,85.3,59352,16.9,48180
16182,1.7,29.8,3.5,16.0,2.0,85.1,80611,9.3,48182
16183,1.8,26.6,4.9,13.8,4.5,90.6,74519,7.2,48183
16184,2.5,16.0,6.8,17.8,5.6,88.1,52957,17.5,48184
16185,2.0,23.8,13.9,15.9,11.3,89.0,57353,13.7,48185
16186,3.1,19.8,11.9,18.2,6.7,90.9,64772,19.5,48186
16187,2.9,51.7,19.9,9.4,17.1,94.8,112395,5.0,48187
16188,1.9,57.2,26.2,8.6,22.9,95.8,115025,4.9,48188
16189,0.8,36.7,2.7,15.5,2.6,93.5,78879,9.8,48189
16190,0.0,53.1,0.0,0.0,0.0,100.0,-666666666,0.0,48190
16191,2.0,22.8,3.2,11.8,3.8,90.5,102784,6.0,48191
16192,2.1,22.0,4.2,15.3,2.9,84.9,62111,11.9,48192
16193,3.9,23.7,12.0,13.7,7.8,82.3,69733,12.4,48193
16194,3.2,20.2,10.0,15.8,6.2,86.1,62792,9.7,48195
16195,2.3,45.4,15.6,11.3,11.8,92.6,67521,13.8,48197
16196,2.2,31.2,10.7,16.0,8.4,91.6,58479,17.0,48198
16197,2.6,34.8,8.6,21.6,9.2,80.1,22243,38.7,48201
16198,2.2,35.6,9.5,19.9,7.4,75.3,34244,30.4,48202
16199,4.0,19.9,5.6,24.0,2.3,71.7,34610,40.0,48203
16200,5.4,9.4,4.2,27.9,1.9,67.0,29224,42.8,48204
16201,2.9,7.7,1.4,13.5,0.7,87.4,42671,40.7,48205
16202,3.7,22.0,6.1,22.4,3.2,73.0,36641,39.5,48206
16203,2.8,34.7,5.4,20.0,4.1,80.4,43960,26.3,48207
16204,5.7,23.4,4.2,29.3,1.1,72.9,24046,35.8,48208
16205,21.5,7.7,60.6,17.3,26.0,77.3,37222,30.3,48209
16206,20.7,8.7,62.7,17.8,27.5,77.5,36073,36.3,48210
16207,13.3,14.3,44.6,17.5,26.5,73.6,35078,30.6,48211
16208,17.4,16.0,62.4,11.2,39.9,77.1,37309,41.3,48212
16209,3.2,8.1,2.2,25.0,1.3,83.9,33659,45.3,48213
16210,4.7,24.2,2.0,26.3,2.2,77.5,31833,31.7,48214
16211,3.2,18.5,1.7,18.3,0.8,86.3,32873,42.3,48215
16212,5.9,33.0,20.4,15.3,7.5,84.0,41066,25.8,48216
16213,2.8,10.6,5.3,20.6,3.0,78.8,45870,26.6,48217
16214,7.3,8.1,11.7,17.6,4.3,70.3,26435,42.3,48218
16215,2.8,13.9,4.3,20.8,2.0,84.5,41312,41.0,48219
16216,0.8,49.8,4.9,10.6,4.9,91.6,80695,8.1,48220
16217,2.2,30.1,2.3,18.2,1.6,85.8,51181,29.7,48221
16218,1.5,19.8,2.9,16.8,1.0,88.1,41587,34.1,48223
16219,3.2,12.8,2.1,18.4,0.7,84.9,41011,40.2,48224
16220,0.9,24.8,5.8,17.2,2.5,89.3,57655,20.6,48225
16221,2.3,51.4,9.3,13.8,10.0,89.8,71875,8.7,48226
16222,3.1,11.2,1.2,20.3,0.4,69.0,33579,45.8,48227
16223,6.8,11.0,16.0,20.7,7.7,80.8,33229,47.4,48228
16224,5.3,7.1,10.3,25.1,2.0,74.3,45518,32.2,48229
16225,0.3,72.2,9.1,6.6,7.0,96.4,135865,3.9,48230
16226,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,48233
16227,3.9,10.4,1.7,16.0,1.3,68.3,35667,40.2,48234
16228,2.6,13.9,2.1,17.6,1.1,80.2,38901,38.4,48235
16229,0.7,67.5,7.0,10.9,7.3,93.1,128176,5.1,48236
16230,3.0,38.1,12.6,15.2,9.4,92.2,61991,17.0,48237
16231,1.5,11.4,1.0,18.7,0.9,75.7,29692,42.2,48238
16232,1.6,22.5,3.5,13.2,2.3,88.1,67570,20.0,48239
16233,1.2,22.3,4.8,15.0,2.7,89.1,60185,11.7,48240
16234,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,48242
16235,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,48243
16236,0.8,77.9,13.4,8.3,11.5,94.2,159833,2.0,48301
16237,1.5,74.4,24.6,7.9,18.0,95.1,167500,3.2,48302
16238,1.2,72.9,20.4,10.6,17.2,93.8,147675,2.0,48304
16239,0.3,71.8,18.0,5.8,15.1,98.1,163419,0.7,48306
16240,1.4,57.9,24.3,9.5,19.8,94.2,102420,4.0,48307
16241,1.5,60.9,19.3,10.2,17.9,93.3,117439,2.6,48309
16242,10.2,26.8,48.7,13.7,39.7,93.7,73422,20.4,48310
16243,7.3,31.2,32.7,12.3,26.2,92.1,70549,9.6,48312
16244,3.7,31.2,17.9,13.7,15.2,93.1,86560,10.3,48313
16245,4.0,37.4,34.5,14.7,26.5,91.5,77463,8.8,48314
16246,2.2,32.8,17.5,17.4,12.9,88.6,101538,7.5,48315
16247,1.6,43.9,16.3,11.8,12.6,94.7,99671,3.8,48316
16248,3.5,33.8,23.1,14.4,18.8,92.9,71426,10.3,48317
16249,1.7,44.8,9.3,13.4,8.4,90.3,74735,5.2,48320
16250,3.0,59.4,29.0,11.4,25.6,93.3,111447,4.8,48322
16251,2.2,62.3,24.1,11.9,19.4,96.6,133019,5.4,48323
16252,1.3,55.4,16.8,8.7,13.3,95.6,140747,1.1,48324
16253,3.2,48.5,24.2,11.5,21.3,91.4,78394,6.9,48326
16254,2.0,29.8,9.4,12.2,6.3,91.9,72336,6.7,48327
16255,2.2,26.7,13.0,14.9,7.6,90.7,65687,12.9,48328
16256,1.4,29.1,5.2,12.3,4.0,92.2,86768,6.0,48329
16257,1.5,66.3,28.5,9.4,23.8,94.5,120929,3.3,48331
16258,1.8,55.7,18.3,14.8,15.6,90.5,95601,6.6,48334
16259,1.1,64.8,33.8,8.5,31.6,95.4,95109,3.1,48335
16260,2.2,44.1,14.4,11.8,11.6,90.9,87165,5.4,48336
16261,6.5,14.3,24.1,20.1,9.4,80.3,46270,25.1,48340
16262,3.4,23.4,12.6,18.9,7.3,80.7,40631,28.2,48341
16263,8.2,10.3,22.3,22.7,8.8,78.2,31432,43.3,48342
16264,1.8,39.0,5.2,10.4,4.3,93.3,92024,5.9,48346
16265,1.4,48.1,5.6,10.2,5.5,95.9,124352,3.9,48348
16266,1.5,36.3,2.1,11.2,2.6,93.1,104153,9.4,48350
16267,0.5,30.8,6.1,13.0,7.6,93.5,91105,1.8,48353
16268,0.5,36.7,2.8,10.5,3.1,95.9,100469,3.0,48356
16269,1.6,29.1,1.1,13.9,1.2,87.8,93814,9.5,48357
16270,0.8,48.4,13.5,7.9,9.1,96.0,91236,5.8,48359
16271,0.7,58.5,12.6,9.6,11.6,97.0,128386,2.3,48360
16272,0.4,43.2,5.3,11.1,6.1,92.7,101250,5.0,48362
16273,1.9,56.0,11.9,7.1,10.5,93.8,161798,2.6,48363
16274,1.3,33.3,7.8,14.6,5.6,90.1,103552,6.3,48367
16275,2.2,45.3,4.1,10.3,7.1,85.8,115132,3.2,48370
16276,1.1,42.0,6.0,9.0,5.9,94.3,107643,4.7,48371
16277,1.2,72.6,30.6,7.0,26.4,98.2,179940,4.9,48374
16278,0.9,61.0,30.3,7.2,27.1,96.3,110666,2.8,48375
16279,1.5,54.6,31.9,13.5,28.2,92.4,78433,6.4,48377
16280,1.4,44.5,4.4,11.0,6.0,94.3,131368,3.8,48380
16281,1.5,44.0,3.4,13.3,3.6,92.1,98586,4.2,48381
16282,0.8,48.8,9.3,9.0,8.5,96.3,129000,3.5,48382
16283,1.2,33.7,2.4,13.9,2.5,92.3,95182,11.7,48383
16284,3.0,33.2,6.7,15.1,5.9,89.8,88119,5.5,48386
16285,1.9,41.7,18.1,11.8,15.4,94.3,84172,6.4,48390
16286,1.9,46.6,22.1,8.9,18.0,92.9,70786,6.2,48393
16287,1.2,15.4,1.9,26.9,0.5,85.9,60039,9.2,48401
16288,2.6,7.8,0.0,7.9,0.0,76.9,53750,0.0,48410
16289,0.0,0.0,0.0,0.0,0.0,100.0,-666666666,0.0,48411
16290,1.7,15.3,2.4,11.9,1.4,86.3,77000,10.0,48412
16291,4.1,16.2,5.8,14.5,2.9,77.7,53267,14.9,48413
16292,2.0,18.9,2.0,17.8,0.6,89.9,77266,4.5,48414
16293,1.2,20.7,2.2,13.9,0.8,88.9,79535,8.3,48415
16294,4.0,12.2,10.2,14.5,1.5,80.0,64153,13.6,48416
16295,2.4,6.5,1.9,18.1,0.9,83.5,67938,5.6,48417
16296,0.5,22.7,1.4,11.0,1.5,93.0,76406,4.0,48418
16297,0.5,15.5,4.4,17.1,1.3,79.3,56898,12.4,48419
16298,1.8,18.4,3.0,17.0,2.0,84.6,62934,11.9,48420
16299,2.7,18.3,1.9,16.5,1.2,87.0,68578,8.8,48421
16300,3.2,14.3,4.3,16.5,0.9,85.0,59347,11.2,48422
16301,1.9,25.2,2.7,16.1,1.9,88.2,63715,11.4,48423
16302,10.5,6.6,16.6,10.6,3.0,51.9,57407,8.5,48426
16303,4.0,16.7,3.4,18.2,1.7,81.6,57411,11.6,48427
16304,0.9,18.1,4.4,8.0,2.2,93.4,96417,3.8,48428
16305,1.5,14.7,1.2,21.2,1.4,83.6,57874,17.0,48429
16306,1.1,36.6,3.9,11.1,2.4,92.3,93613,5.3,48430
16307,1.6,6.4,1.0,12.7,0.4,80.2,56607,7.1,48432
16308,1.4,29.3,4.6,15.1,2.4,91.7,78388,9.2,48433
16309,1.8,13.5,2.3,34.8,1.5,90.6,42500,3.1,48434
16310,0.7,9.7,3.0,16.3,0.2,83.1,82083,9.0,48435
16311,1.6,22.7,3.6,10.1,1.8,87.5,90294,2.5,48436
16312,7.9,4.6,0.0,39.9,0.0,78.4,39205,15.1,48437
16313,0.9,36.0,1.2,7.6,1.8,96.3,100605,2.2,48438
16314,1.4,42.9,6.7,12.3,5.4,92.0,86151,5.1,48439
16315,1.9,51.5,0.9,28.1,0.9,69.0,103947,31.0,48440
16316,3.0,17.9,2.2,16.0,1.0,76.8,50353,11.4,48441
16317,1.3,27.7,3.8,16.8,3.8,93.2,75493,11.9,48442
16318,8.4,12.5,21.1,11.8,10.7,85.6,71359,10.5,48444
16319,2.2,10.5,1.7,14.8,0.2,76.9,55089,10.1,48445
16320,1.2,19.4,2.2,16.3,1.2,86.1,66787,13.0,48446
16321,1.6,16.1,1.3,18.4,0.0,85.4,57616,21.8,48449
16322,1.3,22.7,2.4,22.1,2.0,84.0,49899,13.6,48450
16323,0.6,33.1,1.6,12.6,1.9,92.8,94976,5.4,48451
16324,4.5,12.1,5.0,17.8,2.9,77.8,48250,16.4,48453
16325,2.8,13.7,1.3,10.9,0.7,81.6,57772,9.0,48454
16326,1.4,31.9,2.9,13.2,1.9,91.2,95966,4.7,48455
16327,0.4,9.5,2.0,19.5,0.7,75.1,56583,10.7,48456
16328,4.5,12.0,1.4,19.6,0.8,86.6,62456,17.1,48457
16329,6.1,9.2,4.0,21.8,3.0,82.5,43830,25.7,48458
16330,2.1,23.7,0.2,10.6,0.3,82.7,79185,4.9,48460
16331,1.3,16.6,2.1,17.2,1.4,81.8,74695,9.9,48461
16332,0.6,34.0,5.1,12.5,2.9,93.6,99950,4.4,48462
16333,0.5,19.9,0.7,17.0,0.4,86.5,69600,9.5,48463
16334,2.5,15.2,1.9,21.4,2.0,77.9,59205,13.6,48464
16335,1.5,11.8,4.6,12.3,1.4,84.4,69135,5.3,48465
16336,3.7,10.7,0.6,17.9,1.1,85.6,53304,12.8,48466
16337,2.0,25.7,5.7,16.3,2.0,80.8,51875,6.2,48467
16338,3.6,12.7,0.8,23.7,2.1,77.9,58929,6.3,48468
16339,1.8,20.3,1.5,18.3,2.3,91.2,51510,11.4,48469
16340,3.9,10.6,0.9,14.2,0.3,75.5,53472,2.5,48470
16341,2.8,15.7,3.3,20.6,0.5,77.0,55613,16.9,48471
16342,6.0,16.1,5.5,12.3,1.9,77.9,60521,6.5,48472
16343,0.8,23.4,2.3,15.2,2.5,89.6,74425,9.3,48473
16344,1.3,13.8,4.1,12.0,0.0,82.8,61333,6.2,48475
16345,3.2,13.3,0.5,11.1,0.0,91.8,75568,12.1,48476
16346,18.4,7.8,5.5,23.0,1.7,84.6,51406,25.2,48502
16347,3.6,17.4,4.1,23.4,2.9,76.9,36477,39.0,48503
16348,1.5,12.7,3.0,23.4,2.4,78.0,38472,34.5,48504
16349,3.8,8.4,2.2,23.4,1.2,69.8,31950,44.4,48505
16350,3.8,8.8,3.9,23.8,2.2,82.4,43630,32.7,48506
16351,3.6,13.1,1.7,20.8,1.4,84.2,44675,31.0,48507
16352,2.5,13.6,5.3,13.6,3.6,83.2,63125,13.8,48509
16353,1.6,18.9,1.4,18.7,0.5,84.4,60722,15.8,48519
16354,2.5,9.7,1.4,27.2,0.9,78.7,34044,35.1,48529
16355,2.4,19.9,6.4,17.2,4.2,85.8,52377,24.1,48532
16356,4.0,8.6,3.3,27.0,1.3,78.7,36845,40.7,48601
16357,2.7,16.0,3.9,20.5,1.4,83.5,44939,35.7,48602
16358,2.3,35.1,8.3,14.0,6.5,89.3,61881,12.2,48603
16359,1.1,22.9,5.0,10.6,2.1,88.4,52285,9.9,48604
16360,3.6,27.6,17.7,16.8,3.7,81.9,43438,20.9,48607
16361,2.8,25.0,6.0,17.3,3.7,87.8,76669,8.2,48609
16362,2.3,12.5,0.7,24.3,0.1,84.6,51331,23.5,48610
16363,0.9,35.8,0.3,12.9,0.3,87.8,78488,3.6,48611
16364,2.8,14.8,2.4,20.8,1.3,80.7,52346,17.7,48612
16365,2.1,11.5,0.3,17.6,0.0,83.4,49833,12.4,48613
16366,1.6,11.2,1.1,21.0,1.0,84.0,54286,17.2,48614
16367,0.6,18.1,3.6,13.2,1.1,83.9,62768,8.9,48615
16368,3.1,14.6,2.7,19.6,0.8,86.0,59552,11.9,48616
16369,8.3,16.9,14.4,15.3,1.7,81.9,56585,15.3,48617
16370,2.2,12.9,0.7,16.6,0.6,77.1,56020,15.5,48618
16371,1.9,12.4,0.0,24.0,0.9,75.1,44596,10.1,48619
16372,0.0,6.7,0.0,0.0,0.0,100.0,64688,0.0,48620
16373,4.9,17.5,3.4,10.7,0.8,72.1,51389,10.2,48621
16374,2.8,15.4,3.0,18.8,0.5,82.6,55976,13.4,48622
16375,0.8,31.9,3.7,8.5,0.7,94.8,91964,9.3,48623
16376,5.2,14.4,4.6,19.8,1.4,82.3,54383,13.5,48624
16377,2.7,7.3,0.9,28.0,0.6,75.6,41045,21.3,48625
16378,0.6,29.3,2.6,12.6,1.5,88.5,81699,5.7,48626
16379,8.1,6.1,0.0,33.3,0.0,100.0,67750,12.1,48627
16380,2.8,24.8,2.9,12.7,2.1,85.6,83333,5.5,48628
16381,1.4,15.9,2.2,26.5,1.8,84.8,50948,15.6,48629
16382,0.0,0.0,0.0,57.1,0.0,35.1,69083,0.0,48630
16383,0.2,19.0,0.6,12.1,0.0,92.2,75100,4.0,48631
16384,4.7,13.7,3.3,24.3,1.8,81.9,49722,17.6,48632
16385,0.0,46.5,0.0,21.7,0.0,79.2,45556,5.2,48633
16386,1.5,18.2,1.5,11.7,0.8,84.7,72284,7.9,48634
16387,1.5,11.3,2.2,27.4,0.5,83.0,54583,12.2,48635
16388,3.7,10.7,0.5,32.2,0.0,79.1,58750,12.6,48636
16389,2.4,16.2,2.0,17.1,2.3,82.1,61100,10.8,48637
16390,1.1,33.8,3.4,16.9,2.3,87.3,60262,11.7,48638
16391,1.0,37.6,3.3,15.4,2.4,88.8,76693,12.3,48640
16392,0.9,41.9,5.0,11.5,4.7,89.2,75798,9.1,48642
16393,7.4,13.8,13.0,21.2,0.8,76.8,47500,20.6,48647
16394,4.3,14.1,0.5,19.8,0.0,86.9,63587,7.9,48649
16395,2.0,14.6,0.7,12.9,0.4,85.7,69161,9.6,48650
16396,1.8,18.7,2.1,21.0,2.7,86.9,41990,13.7,48651
16397,1.9,11.2,0.0,14.1,0.4,90.1,73000,5.4,48652
16398,2.1,25.4,1.1,20.7,1.4,89.9,61201,12.1,48653
16399,3.9,12.4,1.6,20.8,0.8,72.2,45119,14.0,48654
16400,1.6,16.4,1.4,19.2,0.5,84.2,63947,13.9,48655
16401,4.8,7.9,3.1,29.1,1.6,85.2,39000,22.1,48656
16402,3.5,25.4,1.6,13.5,1.1,80.1,67414,12.3,48657
16403,2.9,12.4,1.2,17.5,0.7,77.2,49770,16.1,48658
16404,1.9,11.7,0.4,18.1,0.1,83.4,56279,17.5,48659
16405,1.8,18.6,2.8,17.9,2.4,84.9,56349,17.1,48661
16406,3.2,16.3,1.7,21.8,0.3,82.6,65270,17.4,48662
16407,0.9,12.8,1.8,21.8,0.8,74.2,58239,13.6,48701
16408,1.1,22.1,1.7,23.4,1.1,89.7,54356,14.3,48703
16409,8.2,16.7,2.7,22.5,2.1,74.2,47917,17.8,48705
16410,2.1,21.1,1.5,15.9,1.1,90.3,58211,11.3,48706
16411,4.0,16.3,3.7,19.1,1.2,83.3,47024,20.6,48708
16412,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,48710
16413,3.4,10.7,5.1,21.3,0.8,80.5,47344,16.6,48720
16414,2.0,15.9,5.3,26.4,4.8,86.2,56000,8.1,48721
16415,3.3,20.2,2.9,22.5,7.3,92.3,61651,9.2,48722
16416,2.3,17.6,3.8,22.4,1.3,79.0,56116,18.7,48723
16417,0.0,4.5,0.0,31.8,2.1,100.0,31391,84.3,48724
16418,1.5,18.9,2.0,23.8,2.6,79.4,58153,10.6,48725
16419,2.3,13.9,6.6,18.3,1.6,79.4,62232,15.0,48726
16420,1.2,8.1,0.6,21.8,0.3,85.3,58333,14.2,48727
16421,0.8,18.0,0.0,17.5,1.3,71.5,44821,10.3,48728
16422,3.7,10.9,6.0,18.7,0.3,66.7,57813,15.1,48729
16423,1.2,22.6,5.3,23.8,2.6,83.5,47009,13.5,48730
16424,2.6,14.6,2.1,19.3,2.1,79.8,51346,14.8,48731
16425,0.8,20.8,2.1,17.7,0.8,89.1,52104,14.8,48732
16426,2.2,12.8,5.6,21.9,2.8,84.3,50000,12.4,48733
16427,0.7,45.0,5.3,11.2,1.4,90.2,85176,2.6,48734
16428,2.6,11.9,0.6,17.0,0.3,85.8,64444,5.2,48735
16429,3.0,10.9,2.1,21.7,1.0,63.7,33835,12.4,48737
16430,0.2,18.8,0.4,23.3,4.6,83.2,59028,15.1,48738
16431,3.5,17.4,2.4,20.9,0.8,82.4,43774,10.8,48739
16432,2.4,19.6,2.1,25.2,1.3,76.8,51695,10.5,48740
16433,3.4,14.3,1.7,19.9,0.8,83.3,59327,12.2,48741
16434,0.9,24.9,0.4,22.1,0.4,82.4,51250,13.6,48742
16435,7.9,0.0,0.0,23.7,0.0,100.0,2499,84.2,48743
16436,2.1,18.5,1.4,16.9,0.6,74.0,55116,7.1,48744
16437,1.3,17.0,6.5,23.6,3.0,67.4,41667,11.3,48745
16438,1.0,10.9,1.4,18.0,0.8,79.8,63980,9.5,48746
16439,2.7,21.4,0.9,16.5,1.2,84.8,76350,9.2,48747
16440,1.3,16.8,0.9,20.1,3.6,84.2,52708,14.6,48748
16441,2.2,6.5,4.6,17.9,1.3,80.7,49180,15.7,48749
16442,1.6,13.5,4.5,20.2,2.6,82.4,41437,17.2,48750
16443,2.0,6.3,0.8,12.0,0.1,72.3,69083,6.6,48754
16444,1.0,22.6,1.0,17.0,0.9,82.3,58750,5.4,48755
16445,2.3,6.8,1.1,33.0,0.1,79.6,39115,28.3,48756
16446,0.5,23.0,3.7,15.1,0.7,82.9,72539,5.7,48757
16447,0.6,16.5,3.1,13.4,1.1,76.8,54093,7.5,48759
16448,1.2,12.5,1.0,27.3,1.1,66.4,55167,8.3,48760
16449,0.8,9.1,1.3,32.1,1.3,79.8,42480,14.4,48761
16450,2.7,19.8,0.5,17.5,0.5,85.4,62563,9.6,48762
16451,1.2,21.2,1.9,17.9,1.4,86.0,57011,10.1,48763
16452,2.7,11.4,5.0,24.9,9.6,66.3,45583,10.2,48765
16453,3.7,6.9,1.8,16.5,1.1,74.1,49688,21.3,48766
16454,1.5,12.1,1.6,12.2,0.5,81.4,71023,6.4,48767
16455,2.5,16.1,3.0,17.9,0.7,81.1,58539,11.5,48768
16456,2.8,9.6,4.0,21.9,0.2,71.9,47619,22.2,48770
16457,1.2,25.2,5.5,17.4,1.9,84.2,53601,17.4,48801
16458,2.2,12.4,1.8,14.4,0.7,83.3,57083,6.7,48806
16459,0.3,18.7,0.0,18.0,0.0,88.5,58333,3.6,48807
16460,3.2,34.4,2.3,11.9,2.5,89.8,83131,7.5,48808
16461,1.9,14.7,3.9,14.8,1.4,84.7,63424,23.3,48809
16462,3.7,9.2,4.2,14.3,1.8,77.5,61382,10.2,48811
16463,2.1,20.0,4.1,16.0,1.8,88.0,77111,10.6,48813
16464,0.3,31.2,2.1,9.8,1.9,91.5,79360,5.3,48815
16465,0.0,2.6,0.0,0.6,0.0,10.5,46397,0.0,48816
16466,0.6,18.3,1.7,14.5,0.7,75.1,59043,18.3,48817
16467,0.6,19.7,0.6,24.2,4.3,80.8,57768,12.8,48818
16468,2.3,20.8,1.3,12.1,1.2,87.0,88849,4.8,48819
16469,1.6,42.5,4.8,11.5,2.5,91.7,99570,3.1,48820
16470,1.6,33.5,4.6,11.9,4.3,93.0,97939,4.9,48821
16471,1.9,26.9,0.8,8.3,1.0,88.3,92917,1.5,48822
16472,0.4,63.7,16.6,10.6,12.9,86.3,49302,4.5,48823
16473,-666666666.0,-666666666.0,18.3,10.2,8.8,-666666666.0,-666666666,-666666666.0,48824
16474,0.0,44.1,12.2,8.6,6.5,-666666666.0,-666666666,-666666666.0,48825
16475,1.0,20.5,2.4,14.7,1.8,87.6,74866,11.2,48827
16476,2.8,12.7,6.6,19.8,2.2,82.5,52694,18.9,48829
16477,2.8,15.8,0.8,17.7,0.4,78.5,60395,9.8,48831
16478,0.0,17.4,0.0,15.1,0.0,87.4,61974,9.2,48832
16479,3.5,6.9,8.6,13.9,5.2,80.3,62862,12.8,48834
16480,2.5,24.3,2.7,7.9,1.9,87.8,77557,2.9,48835
16481,1.6,20.1,1.0,12.8,0.7,85.6,79765,10.6,48836
16482,0.8,38.3,2.4,15.1,1.3,92.6,90215,4.9,48837
16483,2.6,18.8,4.5,15.0,2.4,87.0,62355,10.4,48838
16484,1.2,49.1,8.2,13.8,7.8,90.1,72132,4.1,48840
16485,9.5,10.1,3.7,18.1,3.6,79.5,66125,16.0,48841
16486,1.3,40.0,5.8,16.3,5.6,84.9,82844,11.4,48842
16487,0.7,37.0,3.4,10.2,2.7,90.1,89542,4.8,48843
16488,4.5,9.7,0.2,16.3,2.2,79.6,58155,10.2,48845
16489,4.7,11.3,3.3,14.5,1.8,84.9,64111,10.6,48846
16490,4.7,19.9,3.0,13.6,1.2,83.7,61809,10.5,48847
16491,0.5,32.2,1.2,15.8,1.4,93.5,89567,5.8,48848
16492,0.9,15.7,1.4,12.5,1.0,85.8,78878,12.1,48849
16493,5.5,14.9,5.8,18.6,1.4,74.4,63188,17.8,48850
16494,0.6,12.5,0.4,13.3,1.0,80.7,64315,19.4,48851
16495,0.0,8.7,0.0,35.5,0.6,83.3,41250,24.2,48852
16496,4.7,10.5,0.0,25.7,0.0,82.0,52500,28.7,48853
16497,0.8,37.3,4.9,12.5,3.0,89.8,85599,5.2,48854
16498,1.2,34.7,3.5,10.6,3.5,90.0,94762,4.3,48855
16499,11.1,15.9,2.4,5.2,2.5,73.0,85536,7.1,48856
16500,2.2,13.4,3.3,15.0,0.7,89.6,76583,12.4,48857
16501,2.4,38.1,6.2,13.8,3.6,81.0,47228,9.6,48858
16502,1.3,86.8,6.5,7.8,4.2,100.0,-666666666,0.0,48859
16503,1.8,9.4,1.8,13.2,0.0,80.7,65375,20.5,48860
16504,2.4,31.1,2.3,17.4,2.6,93.4,87426,3.1,48861
16505,0.0,0.0,0.0,0.0,0.0,77.8,-666666666,55.6,48862
16506,1.0,73.3,31.0,7.7,26.5,96.1,105883,3.5,48864
16507,3.6,11.6,6.9,16.9,3.0,78.0,61103,17.2,48865
16508,2.9,11.5,2.8,14.0,0.7,85.9,64722,9.8,48866
16509,2.3,20.1,2.6,15.0,1.2,84.7,56695,14.4,48867
16510,0.0,2.1,0.5,2.3,0.0,100.0,31799,19.0,48870
16511,1.4,22.0,1.4,16.6,0.8,79.3,73313,11.6,48871
16512,0.3,22.2,2.1,12.4,0.9,83.9,73669,7.6,48872
16513,1.3,24.2,1.3,9.0,0.9,88.5,87143,6.5,48873
16514,0.0,19.7,0.0,10.3,0.0,82.4,71310,9.5,48874
16515,0.9,28.1,1.4,10.7,0.8,91.7,89513,7.0,48875
16516,0.9,24.5,2.4,16.7,0.7,95.0,69628,12.6,48876
16517,5.6,9.1,0.4,21.3,0.4,83.5,55324,12.1,48877
16518,3.7,18.3,5.4,17.0,2.4,87.4,53667,9.7,48878
16519,1.8,22.6,1.7,13.0,0.9,87.8,77321,9.2,48879
16520,2.4,12.1,4.9,14.6,1.5,80.5,55597,17.2,48880
16521,0.5,22.4,1.4,13.7,0.7,84.1,77646,8.0,48881
16522,0.4,20.5,0.4,16.8,0.7,86.3,67255,8.2,48883
16523,5.7,15.0,11.0,16.2,1.3,74.5,61830,8.0,48884
16524,0.0,10.2,0.0,14.5,0.4,68.2,66442,1.2,48885
16525,1.7,14.0,1.1,18.0,1.4,68.5,68977,4.2,48886
